call_id,caller_id,caller_number,callee_id,callee_number,timestamp,duration_seconds,call_type,cell_tower_city
CDR00237,SUS0076,+91-9704344408,SUS0138,+91-9896760809,2026-01-13 20:33:45,926,Voice,Jaipur
CDR00238,SUS0015,+91-9624636385,SUS0039,+91-9141580226,2026-04-28 12:30:15,1565,Voice,Ranchi
CDR00239,SUS0082,+91-9851333320,SUS0088,+91-9570423569,2026-03-02 22:18:30,1020,SMS,Pune
CDR00240,SUS0060,+91-9475767056,SUS0083,+91-9748232591,2026-03-18 23:14:00,992,Voice,Bhopal
CDR00241,SUS0148,+91-9403754671,SUS0096,+91-9540211187,2026-06-19 06:15:45,773,Voice,Jaipur
CDR00242,SUS0070,+91-9361246928,SUS0050,+91-9960514523,2026-07-28 19:28:45,429,SMS,Surat
CDR00243,SUS0123,+91-9395296179,SUS0060,+91-9475767056,2026-07-03 06:26:45,991,Data,Nagpur
CDR00244,SUS0086,+91-9437710224,SUS0133,+91-9874807770,2026-06-23 01:26:00,255,Data,Chandigarh
CDR00245,SUS0036,+91-9144913399,SUS0071,+91-9587205269,2026-07-05 00:12:00,251,SMS,Ahmedabad
CDR00246,SUS0146,+91-9969533218,SUS0114,+91-9880179899,2026-04-17 02:48:45,404,SMS,Jaipur
CDR00247,SUS0025,+91-9519212169,SUS0104,+91-9417001612,2026-04-02 19:47:45,603,Voice,Bhopal
CDR00248,SUS0019,+91-9860038427,SUS0096,+91-9540211187,2026-05-10 12:48:00,201,Voice,Indore
CDR00249,SUS0104,+91-9417001612,SUS0065,+91-9488896443,2026-08-01 09:49:15,241,SMS,Patna
CDR00250,SUS0024,+91-9909134796,SUS0085,+91-9212313264,2026-06-08 16:14:00,965,SMS,Pune
CDR00251,SUS0093,+91-9445505799,SUS0004,+91-9469319644,2026-05-08 12:07:00,96,Voice,Delhi
CDR00252,SUS0011,+91-9197613238,SUS0061,+91-9608482316,2026-01-05 19:20:45,375,SMS,Kanpur
CDR00253,SUS0135,+91-9219066986,SUS0028,+91-9711684318,2026-03-11 04:04:15,1385,Voice,Surat
CDR00254,SUS0137,+91-9288650860,SUS0004,+91-9469319644,2026-07-08 07:24:00,971,Voice,Pune
CDR00255,SUS0027,+91-9670292350,SUS0116,+91-9396225446,2026-01-09 22:49:15,158,SMS,Patna
CDR00256,SUS0030,+91-9907308348,SUS0010,+91-9899925830,2026-05-16 01:10:15,792,Voice,Indore
CDR00257,SUS0007,+91-9833953718,SUS0062,+91-9275842194,2026-03-14 17:21:45,423,SMS,Ahmedabad
CDR00258,SUS0115,+91-9497853519,SUS0063,+91-9841541582,2026-08-21 02:57:45,1255,Voice,Patna
CDR00259,SUS0018,+91-9584779555,SUS0149,+91-9877103091,2026-05-21 07:45:45,247,SMS,Kanpur
CDR00260,SUS0061,+91-9608482316,SUS0031,+91-9173864104,2026-06-28 12:17:15,550,SMS,Chandigarh
CDR00261,SUS0086,+91-9437710224,SUS0139,+91-9534900128,2026-03-23 23:43:00,287,Voice,Ahmedabad
CDR00262,SUS0044,+91-9848621833,SUS0034,+91-9554811020,2026-06-19 22:28:15,117,Voice,Ahmedabad
CDR00263,SUS0092,+91-9722687986,SUS0059,+91-9450948014,2026-08-01 11:04:30,458,SMS,Indore
CDR00264,SUS0007,+91-9833953718,SUS0004,+91-9469319644,2026-03-25 09:20:45,311,Voice,Kanpur
CDR00265,SUS0124,+91-9853529912,SUS0118,+91-9350180427,2026-04-04 21:41:15,323,Data,Patna
CDR00266,SUS0014,+91-9420452650,SUS0121,+91-9337887233,2026-02-21 19:10:45,1788,Data,Indore
CDR00267,SUS0145,+91-9408246619,SUS0146,+91-9969533218,2026-05-04 19:09:45,1023,Voice,Lucknow
CDR00268,SUS0061,+91-9608482316,SUS0094,+91-9899621068,2026-07-21 09:37:15,197,Voice,Ranchi
CDR00269,SUS0092,+91-9722687986,SUS0084,+91-9799552991,2026-05-14 02:23:00,345,Voice,Nagpur
CDR00270,SUS0120,+91-9156263020,SUS0024,+91-9909134796,2026-02-18 18:30:45,69,Voice,Delhi
CDR00271,SUS0068,+91-9480990401,SUS0075,+91-9612957813,2026-05-12 05:52:30,877,Voice,Ranchi
CDR00272,SUS0070,+91-9361246928,SUS0024,+91-9909134796,2026-01-18 19:48:30,485,Voice,Chandigarh
CDR00273,SUS0118,+91-9350180427,SUS0045,+91-9995205588,2026-01-17 05:03:45,1785,Voice,Chandigarh
CDR00274,SUS0061,+91-9608482316,SUS0054,+91-9600282414,2026-07-09 15:04:00,509,SMS,Lucknow
CDR00275,SUS0145,+91-9408246619,SUS0046,+91-9952266893,2026-06-22 12:05:00,572,SMS,Pune
CDR00276,SUS0071,+91-9587205269,SUS0149,+91-9877103091,2026-05-05 19:48:00,1107,SMS,Jaipur
CDR00277,SUS0020,+91-9242068763,SUS0089,+91-9221827951,2026-07-18 02:00:45,1346,SMS,Surat
CDR00278,SUS0079,+91-9583724666,SUS0015,+91-9624636385,2026-04-25 19:23:00,557,SMS,Amritsar
CDR00279,SUS0027,+91-9670292350,SUS0062,+91-9275842194,2026-04-07 02:54:45,279,Voice,Surat
CDR00280,SUS0134,+91-9392168202,SUS0119,+91-9218032515,2026-04-09 12:35:45,1652,SMS,Mumbai
CDR00281,SUS0021,+91-9807577342,SUS0007,+91-9833953718,2026-06-15 17:31:45,1236,SMS,Indore
CDR00282,SUS0081,+91-9987588450,SUS0111,+91-9821920438,2026-02-12 23:13:00,174,Voice,Ahmedabad
CDR00283,SUS0117,+91-9458102728,SUS0112,+91-9337691219,2026-05-24 16:18:30,862,SMS,Bhopal
CDR00284,SUS0131,+91-9393421844,SUS0142,+91-9374843786,2026-04-10 06:21:30,298,Voice,Indore
CDR00285,SUS0034,+91-9554811020,SUS0130,+91-9924024405,2026-03-09 06:21:00,538,Voice,Surat
CDR00286,SUS0026,+91-9418587604,SUS0043,+91-9175133802,2026-05-05 01:21:45,1090,Voice,Lucknow
CDR00287,SUS0004,+91-9469319644,SUS0137,+91-9288650860,2026-07-22 11:23:30,1327,SMS,Kanpur
CDR00288,SUS0146,+91-9969533218,SUS0021,+91-9807577342,2026-01-07 20:19:15,392,SMS,Amritsar
CDR00289,SUS0143,+91-9706118438,SUS0120,+91-9156263020,2026-08-21 14:21:45,613,Data,Kanpur
CDR00290,SUS0058,+91-9811890569,SUS0028,+91-9711684318,2026-02-17 01:24:45,1287,Voice,Indore
CDR00291,SUS0058,+91-9811890569,SUS0111,+91-9821920438,2026-06-07 19:22:00,388,Voice,Kanpur
CDR00292,SUS0051,+91-9688273030,SUS0011,+91-9197613238,2026-08-12 09:07:45,517,SMS,Bhopal
CDR00293,SUS0029,+91-9319321646,SUS0150,+91-9804433388,2026-01-15 14:47:15,1137,Voice,Lucknow
CDR00294,SUS0138,+91-9896760809,SUS0064,+91-9810303128,2026-07-16 02:44:30,292,Voice,Kanpur
CDR00295,SUS0129,+91-9340781088,SUS0008,+91-9787194506,2026-05-28 15:42:00,269,Data,Surat
CDR00296,SUS0019,+91-9860038427,SUS0032,+91-9695499669,2026-01-12 10:45:30,1049,Voice,Chandigarh
CDR00297,SUS0034,+91-9554811020,SUS0003,+91-9271432881,2026-02-04 05:57:30,1604,Voice,Ahmedabad
CDR00298,SUS0077,+91-9508427798,SUS0145,+91-9408246619,2026-04-02 04:34:00,1509,SMS,Bhopal
CDR00299,SUS0134,+91-9392168202,SUS0060,+91-9475767056,2026-04-25 10:01:30,1397,SMS,Bhopal
CDR00300,SUS0069,+91-9536398872,SUS0023,+91-9596743109,2026-04-28 15:20:45,1793,Voice,Amritsar
CDR00301,SUS0034,+91-9554811020,SUS0041,+91-9223847257,2026-03-15 17:57:30,962,Data,Delhi
CDR00302,SUS0139,+91-9534900128,SUS0094,+91-9899621068,2026-07-27 02:32:45,902,Voice,Mumbai
CDR00303,SUS0036,+91-9144913399,SUS0141,+91-9222435172,2026-07-06 08:19:45,10,Voice,Jaipur
CDR00304,SUS0047,+91-9906528433,SUS0038,+91-9126614158,2026-07-21 02:56:00,958,Data,Jaipur
CDR00305,SUS0145,+91-9408246619,SUS0039,+91-9141580226,2026-01-03 12:14:15,1148,Voice,Surat
CDR00306,SUS0107,+91-9135824891,SUS0142,+91-9374843786,2026-02-24 13:37:15,621,SMS,Indore
CDR00307,SUS0102,+91-9599561877,SUS0003,+91-9271432881,2026-06-27 19:48:00,433,Data,Lucknow
CDR00308,SUS0150,+91-9804433388,SUS0083,+91-9748232591,2026-06-19 02:41:30,1746,SMS,Jaipur
CDR00309,SUS0063,+91-9841541582,SUS0073,+91-9115191689,2026-03-28 22:56:45,796,SMS,Amritsar
CDR00310,SUS0097,+91-9452794611,SUS0032,+91-9695499669,2026-08-17 08:32:45,829,Voice,Amritsar
CDR00311,SUS0031,+91-9173864104,SUS0040,+91-9399147754,2026-06-09 03:58:45,997,Voice,Bhopal
CDR00312,SUS0129,+91-9340781088,SUS0078,+91-9323110563,2026-07-23 15:28:15,890,Data,Patna
CDR00313,SUS0145,+91-9408246619,SUS0068,+91-9480990401,2026-05-21 04:47:45,1717,Voice,Ahmedabad
CDR00314,SUS0022,+91-9881913386,SUS0054,+91-9600282414,2026-03-17 01:23:45,1098,SMS,Nagpur
CDR00315,SUS0049,+91-9926830795,SUS0005,+91-9764130526,2026-06-15 14:40:30,35,SMS,Ranchi
CDR00316,SUS0034,+91-9554811020,SUS0003,+91-9271432881,2026-04-25 18:03:30,1488,SMS,Patna
CDR00317,SUS0043,+91-9175133802,SUS0108,+91-9679184667,2026-06-12 01:23:15,356,Voice,Delhi
CDR00318,SUS0113,+91-9426808977,SUS0140,+91-9529979713,2026-01-18 16:11:15,739,Voice,Indore
CDR00319,SUS0092,+91-9722687986,SUS0059,+91-9450948014,2026-05-13 16:34:45,151,Voice,Ranchi
CDR00320,SUS0139,+91-9534900128,SUS0133,+91-9874807770,2026-06-17 13:48:15,1169,Voice,Jaipur
CDR00321,SUS0084,+91-9799552991,SUS0147,+91-9190547712,2026-05-17 09:42:15,391,Voice,Bhopal
CDR00322,SUS0049,+91-9926830795,SUS0041,+91-9223847257,2026-01-24 20:50:30,192,Voice,Nagpur
CDR00323,SUS0098,+91-9138546365,SUS0108,+91-9679184667,2026-03-13 13:44:00,1201,SMS,Pune
CDR00324,SUS0096,+91-9540211187,SUS0018,+91-9584779555,2026-05-12 15:32:00,611,SMS,Lucknow
CDR00325,SUS0091,+91-9396618390,SUS0087,+91-9301415220,2026-06-13 14:22:00,1720,SMS,Mumbai
CDR00326,SUS0052,+91-9659741412,SUS0117,+91-9458102728,2026-07-04 17:36:30,1784,SMS,Indore
CDR00327,SUS0076,+91-9704344408,SUS0122,+91-9531233244,2026-03-15 08:38:15,968,SMS,Bhopal
CDR00328,SUS0119,+91-9218032515,SUS0014,+91-9420452650,2026-02-14 17:50:15,722,Voice,Nagpur
CDR00329,SUS0084,+91-9799552991,SUS0117,+91-9458102728,2026-02-06 02:15:15,305,Voice,Delhi
CDR00330,SUS0018,+91-9584779555,SUS0126,+91-9609241268,2026-01-23 12:14:15,1390,SMS,Amritsar
CDR00331,SUS0091,+91-9396618390,SUS0105,+91-9900122509,2026-08-25 05:27:00,1471,Voice,Mumbai
CDR00332,SUS0045,+91-9995205588,SUS0099,+91-9855797020,2026-05-06 11:33:45,1484,Voice,Patna
CDR00333,SUS0038,+91-9126614158,SUS0134,+91-9392168202,2026-08-11 15:31:15,1151,SMS,Patna
CDR00334,SUS0113,+91-9426808977,SUS0049,+91-9926830795,2026-04-05 06:03:00,1601,Voice,Delhi
CDR00335,SUS0019,+91-9860038427,SUS0146,+91-9969533218,2026-04-03 10:46:30,1508,Data,Kanpur
CDR00336,SUS0082,+91-9851333320,SUS0026,+91-9418587604,2026-08-02 15:51:45,1237,Data,Delhi
CDR00337,SUS0027,+91-9670292350,SUS0137,+91-9288650860,2026-05-24 23:58:30,84,SMS,Jaipur
CDR00338,SUS0110,+91-9963919401,SUS0112,+91-9337691219,2026-08-27 09:50:15,271,Voice,Ranchi
CDR00339,SUS0013,+91-9566825638,SUS0096,+91-9540211187,2026-02-05 09:59:00,1068,Data,Jaipur
CDR00340,SUS0113,+91-9426808977,SUS0029,+91-9319321646,2026-05-27 14:51:00,118,Data,Jaipur
CDR00341,SUS0049,+91-9926830795,SUS0141,+91-9222435172,2026-02-13 21:52:30,352,Voice,Pune
CDR00342,SUS0068,+91-9480990401,SUS0011,+91-9197613238,2026-02-17 20:45:30,1013,SMS,Patna
CDR00343,SUS0068,+91-9480990401,SUS0129,+91-9340781088,2026-04-24 02:12:30,875,Voice,Jaipur
CDR00344,SUS0141,+91-9222435172,SUS0054,+91-9600282414,2026-02-08 21:56:45,771,Voice,Ahmedabad
CDR00345,SUS0008,+91-9787194506,SUS0028,+91-9711684318,2026-05-17 04:35:15,1692,Voice,Ahmedabad
CDR00346,SUS0136,+91-9158821683,SUS0130,+91-9924024405,2026-04-22 20:53:30,1520,SMS,Ahmedabad
CDR00347,SUS0020,+91-9242068763,SUS0046,+91-9952266893,2026-02-12 05:16:30,156,Voice,Patna
CDR00348,SUS0040,+91-9399147754,SUS0054,+91-9600282414,2026-07-26 03:37:30,1450,Data,Indore
CDR00349,SUS0093,+91-9445505799,SUS0031,+91-9173864104,2026-01-19 17:16:30,983,Voice,Mumbai
CDR00350,SUS0075,+91-9612957813,SUS0046,+91-9952266893,2026-04-07 12:34:45,520,Voice,Indore
CDR00351,SUS0081,+91-9987588450,SUS0113,+91-9426808977,2026-01-08 18:37:30,452,SMS,Ranchi
CDR00352,SUS0031,+91-9173864104,SUS0114,+91-9880179899,2026-08-22 21:42:30,1599,Voice,Lucknow
CDR00353,SUS0010,+91-9899925830,SUS0022,+91-9881913386,2026-02-09 23:34:45,1319,Voice,Amritsar
CDR00354,SUS0071,+91-9587205269,SUS0141,+91-9222435172,2026-02-17 07:06:15,656,Voice,Delhi
CDR00355,SUS0146,+91-9969533218,SUS0046,+91-9952266893,2026-05-13 07:07:00,197,Voice,Chandigarh
CDR00356,SUS0035,+91-9559225330,SUS0104,+91-9417001612,2026-07-09 01:45:15,1417,SMS,Amritsar
CDR00357,SUS0012,+91-9739830322,SUS0030,+91-9907308348,2026-03-14 12:44:45,1323,SMS,Ranchi
CDR00358,SUS0018,+91-9584779555,SUS0138,+91-9896760809,2026-08-17 22:33:15,1413,Data,Patna
CDR00359,SUS0030,+91-9907308348,SUS0095,+91-9235555899,2026-07-28 01:38:30,913,Data,Indore
CDR00360,SUS0059,+91-9450948014,SUS0084,+91-9799552991,2026-07-21 06:00:00,1266,Data,Ahmedabad
CDR00361,SUS0086,+91-9437710224,SUS0133,+91-9874807770,2026-01-25 21:30:00,192,Data,Lucknow
CDR00362,SUS0096,+91-9540211187,SUS0018,+91-9584779555,2026-04-18 13:49:45,1021,SMS,Indore
CDR00363,SUS0096,+91-9540211187,SUS0013,+91-9566825638,2026-05-27 22:07:15,1045,Data,Mumbai
CDR00364,SUS0130,+91-9924024405,SUS0034,+91-9554811020,2026-01-12 16:14:00,1000,Voice,Lucknow
CDR00365,SUS0018,+91-9584779555,SUS0096,+91-9540211187,2026-06-06 16:22:45,827,Voice,Surat
CDR00366,SUS0094,+91-9899621068,SUS0120,+91-9156263020,2026-04-11 00:42:30,146,Voice,Mumbai
CDR00367,SUS0074,+91-9908304440,SUS0044,+91-9848621833,2026-03-13 18:48:15,633,SMS,Pune
CDR00368,SUS0145,+91-9408246619,SUS0146,+91-9969533218,2026-05-01 23:54:15,184,SMS,Ahmedabad
CDR00369,SUS0101,+91-9358589021,SUS0024,+91-9909134796,2026-04-11 16:03:30,802,Data,Bhopal
CDR00370,SUS0054,+91-9600282414,SUS0048,+91-9925159146,2026-05-10 16:36:15,1337,SMS,Bhopal
CDR00371,SUS0085,+91-9212313264,SUS0114,+91-9880179899,2026-06-03 11:40:45,1488,Voice,Ranchi
CDR00372,SUS0038,+91-9126614158,SUS0119,+91-9218032515,2026-02-16 08:08:15,1492,Data,Indore
CDR00373,SUS0074,+91-9908304440,SUS0044,+91-9848621833,2026-05-13 01:08:45,785,SMS,Mumbai
CDR00374,SUS0070,+91-9361246928,SUS0149,+91-9877103091,2026-04-08 21:53:00,365,SMS,Patna
CDR00375,SUS0073,+91-9115191689,SUS0120,+91-9156263020,2026-06-22 09:52:45,62,Voice,Amritsar
CDR00376,SUS0035,+91-9559225330,SUS0044,+91-9848621833,2026-06-17 03:13:15,684,Voice,Pune
CDR00377,SUS0072,+91-9893070706,SUS0033,+91-9749431082,2026-04-24 10:24:45,1411,SMS,Lucknow
CDR00378,SUS0079,+91-9583724666,SUS0132,+91-9895609471,2026-08-15 16:39:45,707,SMS,Kanpur
CDR00379,SUS0105,+91-9900122509,SUS0078,+91-9323110563,2026-06-09 01:36:15,1424,SMS,Bhopal
CDR00380,SUS0007,+91-9833953718,SUS0057,+91-9829223044,2026-06-12 15:15:30,382,SMS,Ranchi
CDR00381,SUS0111,+91-9821920438,SUS0051,+91-9688273030,2026-01-11 07:32:30,738,SMS,Surat
CDR00382,SUS0045,+91-9995205588,SUS0090,+91-9618079974,2026-01-02 01:27:00,1112,SMS,Nagpur
CDR00383,SUS0083,+91-9748232591,SUS0002,+91-9868820204,2026-01-23 04:55:45,989,Voice,Kanpur
CDR00384,SUS0028,+91-9711684318,SUS0022,+91-9881913386,2026-01-17 11:06:15,1474,Voice,Bhopal
CDR00385,SUS0045,+91-9995205588,SUS0083,+91-9748232591,2026-03-13 20:07:45,1101,SMS,Kanpur
CDR00386,SUS0071,+91-9587205269,SUS0062,+91-9275842194,2026-06-24 21:59:00,568,Voice,Amritsar
CDR00387,SUS0017,+91-9751325257,SUS0010,+91-9899925830,2026-04-20 08:10:45,1599,Voice,Mumbai
CDR00388,SUS0023,+91-9596743109,SUS0069,+91-9536398872,2026-05-26 20:45:00,1423,Data,Amritsar
CDR00389,SUS0078,+91-9323110563,SUS0046,+91-9952266893,2026-05-03 05:28:45,1461,SMS,Kanpur
CDR00390,SUS0101,+91-9358589021,SUS0072,+91-9893070706,2026-05-18 10:30:45,1525,Data,Bhopal
CDR00391,SUS0024,+91-9909134796,SUS0084,+91-9799552991,2026-08-27 11:10:00,1634,Voice,Pune
CDR00392,SUS0138,+91-9896760809,SUS0018,+91-9584779555,2026-02-06 03:43:30,806,Voice,Ranchi
CDR00393,SUS0107,+91-9135824891,SUS0043,+91-9175133802,2026-05-16 01:33:30,529,SMS,Lucknow
CDR00394,SUS0040,+91-9399147754,SUS0054,+91-9600282414,2026-06-01 10:38:00,196,SMS,Indore
CDR00395,SUS0093,+91-9445505799,SUS0086,+91-9437710224,2026-04-09 04:09:45,1646,SMS,Patna
CDR00396,SUS0062,+91-9275842194,SUS0137,+91-9288650860,2026-02-28 07:01:30,465,Voice,Surat
CDR00397,SUS0094,+91-9899621068,SUS0120,+91-9156263020,2026-04-13 12:09:45,1298,Data,Indore
CDR00398,SUS0034,+91-9554811020,SUS0129,+91-9340781088,2026-08-25 06:48:30,989,SMS,Ahmedabad
CDR00399,SUS0083,+91-9748232591,SUS0033,+91-9749431082,2026-03-26 13:16:15,694,SMS,Ranchi
CDR00400,SUS0058,+91-9811890569,SUS0148,+91-9403754671,2026-01-18 00:57:15,1437,SMS,Nagpur
CDR00401,SUS0079,+91-9583724666,SUS0038,+91-9126614158,2026-05-26 00:16:15,363,SMS,Bhopal
CDR00402,SUS0139,+91-9534900128,SUS0056,+91-9888807316,2026-03-21 02:11:15,412,SMS,Patna
CDR00403,SUS0068,+91-9480990401,SUS0046,+91-9952266893,2026-05-21 13:03:30,883,SMS,Chandigarh
CDR00404,SUS0132,+91-9895609471,SUS0015,+91-9624636385,2026-01-16 18:47:30,1591,SMS,Amritsar
CDR00405,SUS0052,+91-9659741412,SUS0117,+91-9458102728,2026-03-05 00:02:30,1313,Voice,Indore
CDR00406,SUS0132,+91-9895609471,SUS0038,+91-9126614158,2026-08-24 09:03:30,299,Voice,Delhi
CDR00407,SUS0036,+91-9144913399,SUS0141,+91-9222435172,2026-05-05 20:40:00,1542,Voice,Patna
CDR00408,SUS0149,+91-9877103091,SUS0062,+91-9275842194,2026-08-07 06:37:00,1350,SMS,Pune
CDR00409,SUS0086,+91-9437710224,SUS0047,+91-9906528433,2026-04-28 11:37:30,1544,SMS,Chandigarh
CDR00410,SUS0038,+91-9126614158,SUS0119,+91-9218032515,2026-02-05 15:26:30,215,Voice,Amritsar
CDR00411,SUS0124,+91-9853529912,SUS0089,+91-9221827951,2026-07-16 23:21:00,319,SMS,Indore
CDR00412,SUS0026,+91-9418587604,SUS0098,+91-9138546365,2026-02-10 01:08:00,1684,Voice,Surat
CDR00413,SUS0117,+91-9458102728,SUS0052,+91-9659741412,2026-07-25 20:36:15,762,Voice,Chandigarh
CDR00414,SUS0074,+91-9908304440,SUS0034,+91-9554811020,2026-07-24 01:39:30,1129,Voice,Surat
CDR00415,SUS0122,+91-9531233244,SUS0126,+91-9609241268,2026-01-17 01:58:00,486,Voice,Ranchi
CDR00416,SUS0132,+91-9895609471,SUS0079,+91-9583724666,2026-03-17 16:11:45,184,SMS,Nagpur
CDR00417,SUS0036,+91-9144913399,SUS0072,+91-9893070706,2026-07-04 03:17:00,860,Voice,Jaipur
CDR00418,SUS0061,+91-9608482316,SUS0054,+91-9600282414,2026-06-02 22:03:45,1348,SMS,Pune
CDR00419,SUS0083,+91-9748232591,SUS0027,+91-9670292350,2026-08-06 07:12:45,1516,Voice,Patna
CDR00420,SUS0139,+91-9534900128,SUS0104,+91-9417001612,2026-04-04 11:22:15,1409,Data,Pune
CDR00421,SUS0014,+91-9420452650,SUS0015,+91-9624636385,2026-08-23 02:49:45,1024,Voice,Pune
CDR00422,SUS0047,+91-9906528433,SUS0143,+91-9706118438,2026-01-17 11:52:30,1316,SMS,Delhi
CDR00423,SUS0005,+91-9764130526,SUS0057,+91-9829223044,2026-04-14 04:53:45,1092,Voice,Amritsar
CDR00424,SUS0054,+91-9600282414,SUS0008,+91-9787194506,2026-05-27 01:29:30,1712,SMS,Delhi
CDR00425,SUS0127,+91-9729712082,SUS0090,+91-9618079974,2026-07-14 22:18:45,1510,SMS,Ranchi
CDR00426,SUS0025,+91-9519212169,SUS0042,+91-9649136331,2026-01-08 09:16:15,527,Voice,Ahmedabad
CDR00427,SUS0082,+91-9851333320,SUS0071,+91-9587205269,2026-03-03 09:33:00,217,Voice,Patna
CDR00428,SUS0114,+91-9880179899,SUS0075,+91-9612957813,2026-03-23 06:26:00,1528,Data,Jaipur
CDR00429,SUS0148,+91-9403754671,SUS0069,+91-9536398872,2026-03-20 02:46:15,1447,SMS,Mumbai
CDR00430,SUS0134,+91-9392168202,SUS0027,+91-9670292350,2026-02-09 00:31:45,1359,Voice,Kanpur
CDR00431,SUS0030,+91-9907308348,SUS0010,+91-9899925830,2026-01-19 09:52:30,1348,Data,Pune
CDR00432,SUS0123,+91-9395296179,SUS0022,+91-9881913386,2026-04-02 12:27:00,890,SMS,Jaipur
CDR00433,SUS0137,+91-9288650860,SUS0083,+91-9748232591,2026-01-10 03:08:00,55,Voice,Surat
CDR00434,SUS0145,+91-9408246619,SUS0074,+91-9908304440,2026-02-27 21:49:30,1789,Voice,Ahmedabad
CDR00435,SUS0111,+91-9821920438,SUS0015,+91-9624636385,2026-04-27 08:26:15,924,SMS,Delhi
CDR00436,SUS0038,+91-9126614158,SUS0134,+91-9392168202,2026-04-13 07:38:00,766,SMS,Chandigarh
CDR00437,SUS0119,+91-9218032515,SUS0132,+91-9895609471,2026-05-11 15:33:45,212,SMS,Mumbai
CDR00438,SUS0058,+91-9811890569,SUS0075,+91-9612957813,2026-08-18 15:54:15,1371,Data,Chandigarh
CDR00439,SUS0063,+91-9841541582,SUS0077,+91-9508427798,2026-08-14 02:09:15,842,Voice,Amritsar
CDR00440,SUS0056,+91-9888807316,SUS0066,+91-9677858758,2026-01-06 10:24:30,1402,SMS,Patna
CDR00441,SUS0037,+91-9701170349,SUS0137,+91-9288650860,2026-02-24 20:01:00,1603,Voice,Kanpur
CDR00442,SUS0114,+91-9880179899,SUS0107,+91-9135824891,2026-05-15 17:33:30,1695,Voice,Lucknow
CDR00443,SUS0089,+91-9221827951,SUS0020,+91-9242068763,2026-07-11 21:23:45,997,Voice,Nagpur
CDR00444,SUS0121,+91-9337887233,SUS0129,+91-9340781088,2026-06-06 20:47:00,654,Voice,Lucknow
CDR00445,SUS0109,+91-9463692735,SUS0047,+91-9906528433,2026-04-19 02:03:00,1162,SMS,Patna
CDR00446,SUS0146,+91-9969533218,SUS0085,+91-9212313264,2026-01-21 19:23:00,1782,Data,Nagpur
CDR00447,SUS0036,+91-9144913399,SUS0110,+91-9963919401,2026-02-17 09:57:30,857,Voice,Delhi
CDR00448,SUS0112,+91-9337691219,SUS0135,+91-9219066986,2026-05-03 06:21:00,639,SMS,Lucknow
CDR00449,SUS0076,+91-9704344408,SUS0057,+91-9829223044,2026-07-22 08:28:30,1710,SMS,Amritsar
CDR00450,SUS0118,+91-9350180427,SUS0124,+91-9853529912,2026-01-23 07:20:15,494,Data,Patna
CDR00451,SUS0061,+91-9608482316,SUS0031,+91-9173864104,2026-06-17 10:31:15,508,Data,Lucknow
CDR00452,SUS0043,+91-9175133802,SUS0045,+91-9995205588,2026-01-10 10:13:30,256,Data,Chandigarh
CDR00453,SUS0117,+91-9458102728,SUS0061,+91-9608482316,2026-08-08 10:08:30,1322,Data,Delhi
CDR00454,SUS0077,+91-9508427798,SUS0133,+91-9874807770,2026-02-01 17:33:30,150,Data,Delhi
CDR00455,SUS0150,+91-9804433388,SUS0105,+91-9900122509,2026-08-17 20:28:30,649,Voice,Delhi
CDR00456,SUS0139,+91-9534900128,SUS0005,+91-9764130526,2026-03-07 16:38:00,202,Voice,Amritsar
CDR00457,SUS0025,+91-9519212169,SUS0131,+91-9393421844,2026-07-21 10:31:15,1413,Voice,Surat
CDR00458,SUS0120,+91-9156263020,SUS0056,+91-9888807316,2026-01-25 21:15:00,508,SMS,Pune
CDR00459,SUS0081,+91-9987588450,SUS0111,+91-9821920438,2026-03-19 01:40:00,908,Voice,Ahmedabad
CDR00460,SUS0055,+91-9922050912,SUS0029,+91-9319321646,2026-03-16 01:31:45,543,Data,Patna
CDR00461,SUS0077,+91-9508427798,SUS0049,+91-9926830795,2026-04-20 16:44:15,843,SMS,Ranchi
CDR00462,SUS0020,+91-9242068763,SUS0123,+91-9395296179,2026-02-03 18:02:15,215,Voice,Nagpur
CDR00463,SUS0091,+91-9396618390,SUS0028,+91-9711684318,2026-02-11 10:01:15,1289,Voice,Bhopal
CDR00464,SUS0004,+91-9469319644,SUS0116,+91-9396225446,2026-08-15 15:24:45,1169,Voice,Lucknow
CDR00465,SUS0137,+91-9288650860,SUS0004,+91-9469319644,2026-07-26 19:16:30,494,Voice,Patna
CDR00466,SUS0071,+91-9587205269,SUS0092,+91-9722687986,2026-01-28 05:28:15,410,Voice,Ahmedabad
CDR00467,SUS0074,+91-9908304440,SUS0034,+91-9554811020,2026-05-22 09:11:15,1478,SMS,Kanpur
CDR00468,SUS0118,+91-9350180427,SUS0041,+91-9223847257,2026-01-08 12:58:15,1639,Data,Patna
CDR00469,SUS0139,+91-9534900128,SUS0080,+91-9350636897,2026-01-26 01:49:45,380,Voice,Nagpur
CDR00470,SUS0049,+91-9926830795,SUS0063,+91-9841541582,2026-06-06 14:02:15,1255,SMS,Delhi
CDR00471,SUS0063,+91-9841541582,SUS0065,+91-9488896443,2026-02-14 12:26:45,912,Data,Lucknow
CDR00472,SUS0032,+91-9695499669,SUS0014,+91-9420452650,2026-08-23 22:05:45,1373,Voice,Ahmedabad
CDR00473,SUS0028,+91-9711684318,SUS0136,+91-9158821683,2026-01-05 21:05:00,414,Voice,Chandigarh
